date,platform,campaign_name,impressions,clicks,spend,ctr,cpc,conversions,conversion_value,reach
2025-10-07,google,Demo Search Brand,5050,101,101.0,0.02,1.0,2,100.0,
2025-10-07,google,Demo Search Generic,5150,103,103.05,0.02,1.0,2,100.0,
2025-10-07,google,Demo Display Retargeting,5100,102,101.71,0.02,1.0,2,100.0,
2025-10-07,meta,Demo Meta Awareness Q1,4750,95,95.48,0.02,1.01,2,100.0,4038.0
2025-10-07,meta,Demo Meta Awareness Q2,5250,105,104.64,0.02,1.0,2,100.0,4462.0
2025-10-07,meta,Demo Meta Conversion Q1,4700,94,94.24,0.02,1.0,2,100.0,3995.0
2025-10-07,meta,Demo Meta Conversion Q2,5000,100,100.25,0.02,1.0,2,100.0,4250.0
2025-10-08,google,Demo Search Brand,4700,94,93.8,0.02,1.0,2,100.0,
2025-10-08,google,Demo Search Generic,4850,97,97.0,0.02,1.0,2,100.0,
2025-10-08,google,Demo Display Retargeting,5000,100,99.98,0.02,1.0,2,100.0,
2025-10-08,meta,Demo Meta Awareness Q1,5050,101,101.45,0.02,1.0,2,100.0,4292.0
2025-10-08,meta,Demo Meta Awareness Q2,4600,92,92.16,0.02,1.0,2,100.0,3910.0
2025-10-08,meta,Demo Meta Conversion Q1,4850,97,97.13,0.02,1.0,2,100.0,4122.0
2025-10-08,meta,Demo Meta Conversion Q2,5050,101,100.75,0.02,1.0,2,100.0,4292.0
2025-10-09,google,Demo Search Brand,5300,106,105.95,0.02,1.0,2,100.0,
2025-10-09,google,Demo Search Generic,4750,95,95.17,0.02,1.0,2,100.0,
2025-10-09,google,Demo Display Retargeting,5300,106,105.81,0.02,1.0,2,100.0,
2025-10-09,meta,Demo Meta Awareness Q1,5450,109,109.29,0.02,1.0,2,100.0,4632.0
2025-10-09,meta,Demo Meta Awareness Q2,5150,103,102.94,0.02,1.0,2,100.0,4378.0
2025-10-09,meta,Demo Meta Conversion Q1,5250,105,104.77,0.02,1.0,2,100.0,4462.0
2025-10-09,meta,Demo Meta Conversion Q2,5300,106,106.04,0.02,1.0,2,100.0,4505.0
2025-10-10,google,Demo Search Brand,5350,107,107.33,0.02,1.0,2,100.0,
2025-10-10,google,Demo Search Generic,4600,92,91.95,0.02,1.0,2,100.0,
2025-10-10,google,Demo Display Retargeting,4800,96,96.31,0.02,1.0,2,100.0,
2025-10-10,meta,Demo Meta Awareness Q1,5000,100,100.13,0.02,1.0,2,100.0,4250.0
2025-10-10,meta,Demo Meta Awareness Q2,4850,97,96.7,0.02,1.0,2,100.0,4122.0
2025-10-10,meta,Demo Meta Conversion Q1,4700,94,94.42,0.02,1.0,2,100.0,3995.0
2025-10-10,meta,Demo Meta Conversion Q2,5400,108,108.29,0.02,1.0,2,100.0,4590.0
2025-10-11,google,Demo Search Brand,6300,126,126.47,0.02,1.0,3,150.0,
2025-10-11,google,Demo Search Generic,5650,113,113.36,0.02,1.0,2,100.0,
2025-10-11,google,Demo Display Retargeting,5700,114,113.79,0.02,1.0,2,100.0,
2025-10-11,meta,Demo Meta Awareness Q1,6150,123,123.18,0.02,1.0,2,100.0,5228.0
2025-10-11,meta,Demo Meta Awareness Q2,5950,119,119.19,0.02,1.0,2,100.0,5058.0
2025-10-11,meta,Demo Meta Conversion Q1,5750,115,115.39,0.02,1.0,2,100.0,4888.0
2025-10-11,meta,Demo Meta Conversion Q2,6400,128,128.04,0.02,1.0,3,150.0,5440.0
2025-10-12,google,Demo Search Brand,6500,130,130.41,0.02,1.0,3,150.0,
2025-10-12,google,Demo Search Generic,5850,117,116.7,0.02,1.0,2,100.0,
2025-10-12,google,Demo Display Retargeting,6200,124,123.5,0.02,1.0,2,100.0,
2025-10-12,meta,Demo Meta Awareness Q1,5800,116,116.05,0.02,1.0,2,100.0,4930.0
2025-10-12,meta,Demo Meta Awareness Q2,6550,131,130.91,0.02,1.0,3,150.0,5568.0
2025-10-12,meta,Demo Meta Conversion Q1,5900,118,117.71,0.02,1.0,2,100.0,5015.0
2025-10-12,meta,Demo Meta Conversion Q2,5650,113,112.98,0.02,1.0,2,100.0,4802.0
2025-10-13,google,Demo Search Brand,4900,98,97.98,0.02,1.0,2,100.0,
2025-10-13,google,Demo Search Generic,4800,96,96.37,0.02,1.0,2,100.0,
2025-10-13,google,Demo Display Retargeting,5000,100,100.18,0.02,1.0,2,100.0,
2025-10-13,meta,Demo Meta Awareness Q1,4600,92,91.87,0.02,1.0,2,100.0,3910.0
2025-10-13,meta,Demo Meta Awareness Q2,5100,102,102.36,0.02,1.0,2,100.0,4335.0
2025-10-13,meta,Demo Meta Conversion Q1,5250,105,105.48,0.02,1.0,2,100.0,4462.0
2025-10-13,meta,Demo Meta Conversion Q2,4750,95,95.26,0.02,1.0,2,100.0,4038.0
2025-10-14,google,Demo Search Brand,4750,95,95.01,0.02,1.0,2,100.0,
2025-10-14,google,Demo Search Generic,4850,97,96.68,0.02,1.0,2,100.0,
2025-10-14,google,Demo Display Retargeting,5000,100,100.26,0.02,1.0,2,100.0,
2025-10-14,meta,Demo Meta Awareness Q1,4600,92,92.06,0.02,1.0,2,100.0,3910.0
2025-10-14,meta,Demo Meta Awareness Q2,5050,101,101.05,0.02,1.0,2,100.0,4292.0
2025-10-14,meta,Demo Meta Conversion Q1,5150,103,103.21,0.02,1.0,2,100.0,4378.0
2025-10-14,meta,Demo Meta Conversion Q2,5500,110,109.58,0.02,1.0,2,100.0,4675.0
2025-10-15,google,Demo Search Brand,5450,109,109.3,0.02,1.0,2,100.0,
2025-10-15,google,Demo Search Generic,4800,96,96.36,0.02,1.0,2,100.0,
2025-10-15,google,Demo Display Retargeting,5150,103,103.33,0.02,1.0,2,100.0,
2025-10-15,meta,Demo Meta Awareness Q1,5250,105,104.66,0.02,1.0,2,100.0,4462.0
2025-10-15,meta,Demo Meta Awareness Q2,5350,107,106.64,0.02,1.0,2,100.0,4548.0
2025-10-15,meta,Demo Meta Conversion Q1,4600,92,91.72,0.02,1.0,2,100.0,3910.0
2025-10-15,meta,Demo Meta Conversion Q2,4650,93,92.59,0.02,1.0,2,100.0,3952.0
2025-10-16,google,Demo Search Brand,4800,96,95.97,0.02,1.0,2,100.0,
2025-10-16,google,Demo Search Generic,4750,95,95.35,0.02,1.0,2,100.0,
2025-10-16,google,Demo Display Retargeting,5300,106,105.65,0.02,1.0,2,100.0,
2025-10-16,meta,Demo Meta Awareness Q1,5300,106,106.3,0.02,1.0,2,100.0,4505.0
2025-10-16,meta,Demo Meta Awareness Q2,4950,99,99.35,0.02,1.0,2,100.0,4208.0
2025-10-16,meta,Demo Meta Conversion Q1,5000,100,99.51,0.02,1.0,2,100.0,4250.0
2025-10-16,meta,Demo Meta Conversion Q2,5000,100,100.37,0.02,1.0,2,100.0,4250.0
2025-10-17,google,Demo Search Brand,4550,91,90.64,0.02,1.0,2,100.0,
2025-10-17,google,Demo Search Generic,4900,98,97.95,0.02,1.0,2,100.0,
2025-10-17,google,Demo Display Retargeting,4600,92,91.83,0.02,1.0,2,100.0,
2025-10-17,meta,Demo Meta Awareness Q1,4650,93,92.66,0.02,1.0,2,100.0,3952.0
2025-10-17,meta,Demo Meta Awareness Q2,5200,104,103.7,0.02,1.0,2,100.0,4420.0
2025-10-17,meta,Demo Meta Conversion Q1,5050,101,100.89,0.02,1.0,2,100.0,4292.0
2025-10-17,meta,Demo Meta Conversion Q2,4950,99,98.71,0.02,1.0,2,100.0,4208.0
2025-10-18,google,Demo Search Brand,6300,126,126.22,0.02,1.0,3,150.0,
2025-10-18,google,Demo Search Generic,6100,122,121.95,0.02,1.0,2,100.0,
2025-10-18,google,Demo Display Retargeting,5700,114,114.3,0.02,1.0,2,100.0,
2025-10-18,meta,Demo Meta Awareness Q1,6200,124,123.92,0.02,1.0,2,100.0,5270.0
2025-10-18,meta,Demo Meta Awareness Q2,5750,115,114.89,0.02,1.0,2,100.0,4888.0
2025-10-18,meta,Demo Meta Conversion Q1,5550,111,110.66,0.02,1.0,2,100.0,4718.0
2025-10-18,meta,Demo Meta Conversion Q2,6550,131,130.93,0.02,1.0,3,150.0,5568.0
2025-10-19,google,Demo Search Brand,6400,128,128.0,0.02,1.0,3,150.0,
2025-10-19,google,Demo Search Generic,6050,121,121.14,0.02,1.0,2,100.0,
2025-10-19,google,Demo Display Retargeting,5500,110,110.3,0.02,1.0,2,100.0,
2025-10-19,meta,Demo Meta Awareness Q1,5900,118,118.21,0.02,1.0,2,100.0,5015.0
2025-10-19,meta,Demo Meta Awareness Q2,6100,122,121.82,0.02,1.0,2,100.0,5185.0
2025-10-19,meta,Demo Meta Conversion Q1,5800,116,115.98,0.02,1.0,2,100.0,4930.0
2025-10-19,meta,Demo Meta Conversion Q2,5650,113,112.63,0.02,1.0,2,100.0,4802.0
2025-10-20,google,Demo Search Brand,5000,100,100.15,0.02,1.0,2,100.0,
2025-10-20,google,Demo Search Generic,5400,108,107.74,0.02,1.0,2,100.0,
2025-10-20,google,Demo Display Retargeting,4800,96,96.35,0.02,1.0,2,100.0,
2025-10-20,meta,Demo Meta Awareness Q1,5350,107,107.44,0.02,1.0,2,100.0,4548.0
2025-10-20,meta,Demo Meta Awareness Q2,4900,98,97.6,0.02,1.0,2,100.0,4165.0
2025-10-20,meta,Demo Meta Conversion Q1,4800,96,95.62,0.02,1.0,2,100.0,4080.0
2025-10-20,meta,Demo Meta Conversion Q2,5350,107,107.29,0.02,1.0,2,100.0,4548.0
2025-10-21,google,Demo Search Brand,4600,92,91.88,0.02,1.0,2,100.0,
2025-10-21,google,Demo Search Generic,5250,105,105.29,0.02,1.0,2,100.0,
2025-10-21,google,Demo Display Retargeting,5000,100,99.51,0.02,1.0,2,100.0,
2025-10-21,meta,Demo Meta Awareness Q1,4600,92,91.59,0.02,1.0,2,100.0,3910.0
2025-10-21,meta,Demo Meta Awareness Q2,5150,103,103.48,0.02,1.0,2,100.0,4378.0
2025-10-21,meta,Demo Meta Conversion Q1,4850,97,97.4,0.02,1.0,2,100.0,4122.0
2025-10-21,meta,Demo Meta Conversion Q2,5250,105,105.14,0.02,1.0,2,100.0,4462.0
2025-10-22,google,Demo Search Brand,5000,100,100.29,0.02,1.0,2,100.0,
2025-10-22,google,Demo Search Generic,5300,106,106.1,0.02,1.0,2,100.0,
2025-10-22,google,Demo Display Retargeting,4500,90,90.47,0.02,1.01,2,100.0,
2025-10-22,meta,Demo Meta Awareness Q1,5000,100,99.7,0.02,1.0,2,100.0,4250.0
2025-10-22,meta,Demo Meta Awareness Q2,5000,100,100.0,0.02,1.0,2,100.0,4250.0
2025-10-22,meta,Demo Meta Conversion Q1,5350,107,107.1,0.02,1.0,2,100.0,4548.0
2025-10-22,meta,Demo Meta Conversion Q2,5350,107,107.17,0.02,1.0,2,100.0,4548.0
2025-10-23,google,Demo Search Brand,5000,100,99.6,0.02,1.0,2,100.0,
2025-10-23,google,Demo Search Generic,4800,96,95.52,0.02,0.99,2,100.0,
2025-10-23,google,Demo Display Retargeting,4950,99,98.8,0.02,1.0,2,100.0,
2025-10-23,meta,Demo Meta Awareness Q1,5200,104,104.5,0.02,1.0,2,100.0,4420.0
2025-10-23,meta,Demo Meta Awareness Q2,4600,92,91.54,0.02,1.0,2,100.0,3910.0
2025-10-23,meta,Demo Meta Conversion Q1,5500,110,109.55,0.02,1.0,2,100.0,4675.0
2025-10-23,meta,Demo Meta Conversion Q2,5150,103,102.76,0.02,1.0,2,100.0,4378.0
2025-10-24,google,Demo Search Brand,4950,99,98.53,0.02,1.0,2,100.0,
2025-10-24,google,Demo Search Generic,5100,102,101.88,0.02,1.0,2,100.0,
2025-10-24,google,Demo Display Retargeting,5400,108,107.87,0.02,1.0,2,100.0,
2025-10-24,meta,Demo Meta Awareness Q1,4900,98,98.05,0.02,1.0,2,100.0,4165.0
2025-10-24,meta,Demo Meta Awareness Q2,4750,95,94.53,0.02,1.0,2,100.0,4038.0
2025-10-24,meta,Demo Meta Conversion Q1,5150,103,103.36,0.02,1.0,2,100.0,4378.0
2025-10-24,meta,Demo Meta Conversion Q2,4550,91,91.1,0.02,1.0,2,100.0,3868.0
2025-10-25,google,Demo Search Brand,5850,117,117.02,0.02,1.0,2,100.0,
2025-10-25,google,Demo Search Generic,5650,113,113.0,0.02,1.0,2,100.0,
2025-10-25,google,Demo Display Retargeting,6300,126,126.05,0.02,1.0,3,150.0,
2025-10-25,meta,Demo Meta Awareness Q1,6450,129,128.61,0.02,1.0,3,150.0,5482.0
2025-10-25,meta,Demo Meta Awareness Q2,6350,127,127.33,0.02,1.0,3,150.0,5398.0
2025-10-25,meta,Demo Meta Conversion Q1,5500,110,110.46,0.02,1.0,2,100.0,4675.0
2025-10-25,meta,Demo Meta Conversion Q2,5550,111,111.42,0.02,1.0,2,100.0,4718.0
2025-10-26,google,Demo Search Brand,6500,130,130.32,0.02,1.0,3,150.0,
2025-10-26,google,Demo Search Generic,6150,123,122.9,0.02,1.0,2,100.0,
2025-10-26,google,Demo Display Retargeting,5750,115,114.58,0.02,1.0,2,100.0,
2025-10-26,meta,Demo Meta Awareness Q1,6100,122,122.36,0.02,1.0,2,100.0,5185.0
2025-10-26,meta,Demo Meta Awareness Q2,6300,126,125.51,0.02,1.0,3,150.0,5355.0
2025-10-26,meta,Demo Meta Conversion Q1,6200,124,124.16,0.02,1.0,2,100.0,5270.0
2025-10-26,meta,Demo Meta Conversion Q2,5850,117,116.81,0.02,1.0,2,100.0,4972.0
2025-10-27,google,Demo Search Brand,5100,102,102.37,0.02,1.0,2,100.0,
2025-10-27,google,Demo Search Generic,4600,92,91.76,0.02,1.0,2,100.0,
2025-10-27,google,Demo Display Retargeting,5400,108,108.28,0.02,1.0,2,100.0,
2025-10-27,meta,Demo Meta Awareness Q1,5300,106,106.02,0.02,1.0,2,100.0,4505.0
2025-10-27,meta,Demo Meta Awareness Q2,5400,108,107.62,0.02,1.0,2,100.0,4590.0
2025-10-27,meta,Demo Meta Conversion Q1,4750,95,95.21,0.02,1.0,2,100.0,4038.0
2025-10-27,meta,Demo Meta Conversion Q2,4750,95,94.75,0.02,1.0,2,100.0,4038.0
2025-10-28,google,Demo Search Brand,5050,101,101.22,0.02,1.0,2,100.0,
2025-10-28,google,Demo Search Generic,4900,98,97.5,0.02,0.99,2,100.0,
2025-10-28,google,Demo Display Retargeting,4700,94,93.96,0.02,1.0,2,100.0,
2025-10-28,meta,Demo Meta Awareness Q1,5300,106,105.95,0.02,1.0,2,100.0,4505.0
2025-10-28,meta,Demo Meta Awareness Q2,4600,92,91.71,0.02,1.0,2,100.0,3910.0
2025-10-28,meta,Demo Meta Conversion Q1,4550,91,90.53,0.02,0.99,2,100.0,3868.0
2025-10-28,meta,Demo Meta Conversion Q2,5350,107,106.57,0.02,1.0,2,100.0,4548.0
2025-10-29,google,Demo Search Brand,4700,94,94.36,0.02,1.0,2,100.0,
2025-10-29,google,Demo Search Generic,5400,108,107.53,0.02,1.0,2,100.0,
2025-10-29,google,Demo Display Retargeting,5050,101,101.16,0.02,1.0,2,100.0,
2025-10-29,meta,Demo Meta Awareness Q1,5100,102,102.06,0.02,1.0,2,100.0,4335.0
2025-10-29,meta,Demo Meta Awareness Q2,4500,90,90.41,0.02,1.0,2,100.0,3825.0
2025-10-29,meta,Demo Meta Conversion Q1,4950,99,98.83,0.02,1.0,2,100.0,4208.0
2025-10-29,meta,Demo Meta Conversion Q2,5400,108,108.28,0.02,1.0,2,100.0,4590.0
2025-10-30,google,Demo Search Brand,5250,105,104.9,0.02,1.0,2,100.0,
2025-10-30,google,Demo Search Generic,4750,95,95.15,0.02,1.0,2,100.0,
2025-10-30,google,Demo Display Retargeting,4550,91,90.81,0.02,1.0,2,100.0,
2025-10-30,meta,Demo Meta Awareness Q1,4650,93,92.84,0.02,1.0,2,100.0,3952.0
2025-10-30,meta,Demo Meta Awareness Q2,5300,106,105.88,0.02,1.0,2,100.0,4505.0
2025-10-30,meta,Demo Meta Conversion Q1,5000,100,99.88,0.02,1.0,2,100.0,4250.0
2025-10-30,meta,Demo Meta Conversion Q2,5000,100,99.74,0.02,1.0,2,100.0,4250.0
2025-10-31,google,Demo Search Brand,5350,107,107.17,0.02,1.0,2,100.0,
2025-10-31,google,Demo Search Generic,4950,99,99.11,0.02,1.0,2,100.0,
2025-10-31,google,Demo Display Retargeting,4950,99,98.92,0.02,1.0,2,100.0,
2025-10-31,meta,Demo Meta Awareness Q1,4550,91,91.28,0.02,1.0,2,100.0,3868.0
2025-10-31,meta,Demo Meta Awareness Q2,5300,106,105.78,0.02,1.0,2,100.0,4505.0
2025-10-31,meta,Demo Meta Conversion Q1,4950,99,98.9,0.02,1.0,2,100.0,4208.0
2025-10-31,meta,Demo Meta Conversion Q2,5450,109,108.82,0.02,1.0,2,100.0,4632.0
2025-11-01,google,Demo Search Brand,5650,113,113.41,0.02,1.0,2,100.0,
2025-11-01,google,Demo Search Generic,5650,113,112.55,0.02,1.0,2,100.0,
2025-11-01,google,Demo Display Retargeting,5400,108,108.08,0.02,1.0,2,100.0,
2025-11-01,meta,Demo Meta Awareness Q1,6250,125,124.55,0.02,1.0,2,100.0,5312.0
2025-11-01,meta,Demo Meta Awareness Q2,6050,121,120.92,0.02,1.0,2,100.0,5142.0
2025-11-01,meta,Demo Meta Conversion Q1,5750,115,114.8,0.02,1.0,2,100.0,4888.0
2025-11-01,meta,Demo Meta Conversion Q2,5800,116,115.94,0.02,1.0,2,100.0,4930.0
2025-11-02,google,Demo Search Brand,5750,115,115.27,0.02,1.0,2,100.0,
2025-11-02,google,Demo Search Generic,5850,117,117.2,0.02,1.0,2,100.0,
2025-11-02,google,Demo Display Retargeting,5750,115,115.36,0.02,1.0,2,100.0,
2025-11-02,meta,Demo Meta Awareness Q1,5900,118,118.47,0.02,1.0,2,100.0,5015.0
2025-11-02,meta,Demo Meta Awareness Q2,6400,128,128.3,0.02,1.0,3,150.0,5440.0
2025-11-02,meta,Demo Meta Conversion Q1,6050,121,120.74,0.02,1.0,2,100.0,5142.0
2025-11-02,meta,Demo Meta Conversion Q2,6350,127,126.64,0.02,1.0,3,150.0,5398.0
2025-11-03,google,Demo Search Brand,5050,101,101.45,0.02,1.0,2,100.0,
2025-11-03,google,Demo Search Generic,4800,96,95.53,0.02,1.0,2,100.0,
2025-11-03,google,Demo Display Retargeting,5450,109,109.38,0.02,1.0,2,100.0,
2025-11-03,meta,Demo Meta Awareness Q1,4700,94,93.68,0.02,1.0,2,100.0,3995.0
2025-11-03,meta,Demo Meta Awareness Q2,5450,109,109.0,0.02,1.0,2,100.0,4632.0
2025-11-03,meta,Demo Meta Conversion Q1,5450,109,108.72,0.02,1.0,2,100.0,4632.0
2025-11-03,meta,Demo Meta Conversion Q2,4700,94,93.69,0.02,1.0,2,100.0,3995.0
2025-11-04,google,Demo Search Brand,4650,93,93.24,0.02,1.0,2,100.0,
2025-11-04,google,Demo Search Generic,4800,96,95.85,0.02,1.0,2,100.0,
2025-11-04,google,Demo Display Retargeting,5100,102,102.15,0.02,1.0,2,100.0,
2025-11-04,meta,Demo Meta Awareness Q1,4950,99,98.59,0.02,1.0,2,100.0,4208.0
2025-11-04,meta,Demo Meta Awareness Q2,5350,107,107.03,0.02,1.0,2,100.0,4548.0
2025-11-04,meta,Demo Meta Conversion Q1,5500,110,109.61,0.02,1.0,2,100.0,4675.0
2025-11-04,meta,Demo Meta Conversion Q2,4950,99,98.87,0.02,1.0,2,100.0,4208.0
2025-11-05,google,Demo Search Brand,4500,90,90.29,0.02,1.0,2,100.0,
2025-11-05,google,Demo Search Generic,5500,110,109.54,0.02,1.0,2,100.0,
2025-11-05,google,Demo Display Retargeting,4900,98,98.42,0.02,1.0,2,100.0,
2025-11-05,meta,Demo Meta Awareness Q1,5000,100,100.04,0.02,1.0,2,100.0,4250.0
2025-11-05,meta,Demo Meta Awareness Q2,5150,103,102.54,0.02,1.0,2,100.0,4378.0
2025-11-05,meta,Demo Meta Conversion Q1,5250,105,105.26,0.02,1.0,2,100.0,4462.0
2025-11-05,meta,Demo Meta Conversion Q2,5000,100,99.62,0.02,1.0,2,100.0,4250.0
2025-11-06,google,Demo Search Brand,4550,91,90.78,0.02,1.0,2,100.0,
2025-11-06,google,Demo Search Generic,5100,102,102.45,0.02,1.0,2,100.0,
2025-11-06,google,Demo Display Retargeting,4950,99,98.98,0.02,1.0,2,100.0,
2025-11-06,meta,Demo Meta Awareness Q1,5050,101,100.83,0.02,1.0,2,100.0,4292.0
2025-11-06,meta,Demo Meta Awareness Q2,4750,95,95.49,0.02,1.01,2,100.0,4038.0
2025-11-06,meta,Demo Meta Conversion Q1,4500,90,90.09,0.02,1.0,2,100.0,3825.0
2025-11-06,meta,Demo Meta Conversion Q2,4650,93,92.63,0.02,1.0,2,100.0,3952.0
2025-11-07,google,Demo Search Brand,5100,102,101.62,0.02,1.0,2,100.0,
2025-11-07,google,Demo Search Generic,5150,103,102.91,0.02,1.0,2,100.0,
2025-11-07,google,Demo Display Retargeting,4600,92,92.49,0.02,1.01,2,100.0,
2025-11-07,meta,Demo Meta Awareness Q1,4950,99,98.74,0.02,1.0,2,100.0,4208.0
2025-11-07,meta,Demo Meta Awareness Q2,5150,103,102.58,0.02,1.0,2,100.0,4378.0
2025-11-07,meta,Demo Meta Conversion Q1,4950,99,98.52,0.02,1.0,2,100.0,4208.0
2025-11-07,meta,Demo Meta Conversion Q2,5200,104,103.97,0.02,1.0,2,100.0,4420.0
2025-11-08,google,Demo Search Brand,6500,130,130.42,0.02,1.0,3,150.0,
2025-11-08,google,Demo Search Generic,5800,116,115.83,0.02,1.0,2,100.0,
2025-11-08,google,Demo Display Retargeting,6350,127,127.03,0.02,1.0,3,150.0,
2025-11-08,meta,Demo Meta Awareness Q1,5700,114,113.7,0.02,1.0,2,100.0,4845.0
2025-11-08,meta,Demo Meta Awareness Q2,6100,122,121.87,0.02,1.0,2,100.0,5185.0
2025-11-08,meta,Demo Meta Conversion Q1,6450,129,128.99,0.02,1.0,3,150.0,5482.0
2025-11-08,meta,Demo Meta Conversion Q2,6450,129,129.07,0.02,1.0,3,150.0,5482.0
2025-11-09,google,Demo Search Brand,5900,118,118.0,0.02,1.0,2,100.0,
2025-11-09,google,Demo Search Generic,6400,128,127.81,0.02,1.0,3,150.0,
2025-11-09,google,Demo Display Retargeting,5950,119,119.32,0.02,1.0,2,100.0,
2025-11-09,meta,Demo Meta Awareness Q1,6200,124,123.53,0.02,1.0,2,100.0,5270.0
2025-11-09,meta,Demo Meta Awareness Q2,6050,121,120.76,0.02,1.0,2,100.0,5142.0
2025-11-09,meta,Demo Meta Conversion Q1,6050,121,121.45,0.02,1.0,2,100.0,5142.0
2025-11-09,meta,Demo Meta Conversion Q2,5500,110,109.62,0.02,1.0,2,100.0,4675.0
2025-11-10,google,Demo Search Brand,5350,107,106.97,0.02,1.0,2,100.0,
2025-11-10,google,Demo Search Generic,4800,96,96.16,0.02,1.0,2,100.0,
2025-11-10,google,Demo Display Retargeting,4600,92,92.15,0.02,1.0,2,100.0,
2025-11-10,meta,Demo Meta Awareness Q1,4850,97,97.23,0.02,1.0,2,100.0,4122.0
2025-11-10,meta,Demo Meta Awareness Q2,4600,92,91.62,0.02,1.0,2,100.0,3910.0
2025-11-10,meta,Demo Meta Conversion Q1,4550,91,90.54,0.02,0.99,2,100.0,3868.0
2025-11-10,meta,Demo Meta Conversion Q2,4850,97,97.49,0.02,1.01,2,100.0,4122.0
2025-11-11,google,Demo Search Brand,5000,100,99.95,0.02,1.0,2,100.0,
2025-11-11,google,Demo Search Generic,5400,108,108.02,0.02,1.0,2,100.0,
2025-11-11,google,Demo Display Retargeting,4900,98,97.75,0.02,1.0,2,100.0,
2025-11-11,meta,Demo Meta Awareness Q1,5300,106,106.16,0.02,1.0,2,100.0,4505.0
2025-11-11,meta,Demo Meta Awareness Q2,5100,102,102.47,0.02,1.0,2,100.0,4335.0
2025-11-11,meta,Demo Meta Conversion Q1,4950,99,99.29,0.02,1.0,2,100.0,4208.0
2025-11-11,meta,Demo Meta Conversion Q2,4550,91,90.95,0.02,1.0,2,100.0,3868.0
2025-11-12,google,Demo Search Brand,5350,107,107.04,0.02,1.0,2,100.0,
2025-11-12,google,Demo Search Generic,5100,102,102.35,0.02,1.0,2,100.0,
2025-11-12,google,Demo Display Retargeting,4700,94,94.34,0.02,1.0,2,100.0,
2025-11-12,meta,Demo Meta Awareness Q1,4800,96,95.54,0.02,1.0,2,100.0,4080.0
2025-11-12,meta,Demo Meta Awareness Q2,5250,105,104.89,0.02,1.0,2,100.0,4462.0
2025-11-12,meta,Demo Meta Conversion Q1,5300,106,106.35,0.02,1.0,2,100.0,4505.0
2025-11-12,meta,Demo Meta Conversion Q2,5250,105,104.53,0.02,1.0,2,100.0,4462.0
2025-11-13,google,Demo Search Brand,4700,94,94.16,0.02,1.0,2,100.0,
2025-11-13,google,Demo Search Generic,4550,91,91.47,0.02,1.01,2,100.0,
2025-11-13,google,Demo Display Retargeting,4950,99,98.75,0.02,1.0,2,100.0,
2025-11-13,meta,Demo Meta Awareness Q1,5050,101,100.79,0.02,1.0,2,100.0,4292.0
2025-11-13,meta,Demo Meta Awareness Q2,5050,101,100.81,0.02,1.0,2,100.0,4292.0
2025-11-13,meta,Demo Meta Conversion Q1,5050,101,101.02,0.02,1.0,2,100.0,4292.0
2025-11-13,meta,Demo Meta Conversion Q2,5200,104,104.19,0.02,1.0,2,100.0,4420.0
2025-11-14,google,Demo Search Brand,5050,101,101.36,0.02,1.0,2,100.0,
2025-11-14,google,Demo Search Generic,4750,95,94.74,0.02,1.0,2,100.0,
2025-11-14,google,Demo Display Retargeting,4550,91,90.79,0.02,1.0,2,100.0,
2025-11-14,meta,Demo Meta Awareness Q1,5000,100,99.6,0.02,1.0,2,100.0,4250.0
2025-11-14,meta,Demo Meta Awareness Q2,4700,94,93.79,0.02,1.0,2,100.0,3995.0
2025-11-14,meta,Demo Meta Conversion Q1,4900,98,98.18,0.02,1.0,2,100.0,4165.0
2025-11-14,meta,Demo Meta Conversion Q2,4750,95,94.57,0.02,1.0,2,100.0,4038.0
2025-11-15,google,Demo Search Brand,6000,120,119.59,0.02,1.0,2,100.0,
2025-11-15,google,Demo Search Generic,5700,114,113.61,0.02,1.0,2,100.0,
2025-11-15,google,Demo Display Retargeting,5750,115,115.22,0.02,1.0,2,100.0,
2025-11-15,meta,Demo Meta Awareness Q1,5650,113,112.57,0.02,1.0,2,100.0,4802.0
2025-11-15,meta,Demo Meta Awareness Q2,6100,122,122.28,0.02,1.0,2,100.0,5185.0
2025-11-15,meta,Demo Meta Conversion Q1,6200,124,124.42,0.02,1.0,2,100.0,5270.0
2025-11-15,meta,Demo Meta Conversion Q2,6050,121,120.93,0.02,1.0,2,100.0,5142.0
2025-11-16,google,Demo Search Brand,6600,132,131.94,0.02,1.0,3,150.0,
2025-11-16,google,Demo Search Generic,5900,118,118.22,0.02,1.0,2,100.0,
2025-11-16,google,Demo Display Retargeting,5600,112,112.42,0.02,1.0,2,100.0,
2025-11-16,meta,Demo Meta Awareness Q1,6400,128,127.8,0.02,1.0,3,150.0,5440.0
2025-11-16,meta,Demo Meta Awareness Q2,5950,119,118.9,0.02,1.0,2,100.0,5058.0
2025-11-16,meta,Demo Meta Conversion Q1,5850,117,117.12,0.02,1.0,2,100.0,4972.0
2025-11-16,meta,Demo Meta Conversion Q2,6050,121,120.92,0.02,1.0,2,100.0,5142.0
2025-11-17,google,Demo Search Brand,4650,93,92.7,0.02,1.0,2,100.0,
2025-11-17,google,Demo Search Generic,5400,108,108.25,0.02,1.0,2,100.0,
2025-11-17,google,Demo Display Retargeting,5300,106,106.45,0.02,1.0,2,100.0,
2025-11-17,meta,Demo Meta Awareness Q1,5450,109,108.57,0.02,1.0,2,100.0,4632.0
