data_date,url,clicks,impressions,avg_position
2026-05-06,/membership,6,90,5.2
2026-05-06,/blog,4,67,5.6
2026-05-07,/,13,323,2.0
2026-05-07,/booking,11,267,2.4
2026-05-07,/about,10,216,2.8
2026-05-07,/contact,10,206,3.2
2026-05-07,/locations/stockholm,11,213,3.6
2026-05-07,/locations/helsinki,9,160,4.0
2026-05-07,/locations/oslo,9,147,4.4
2026-05-07,/pricing,8,131,4.8
2026-05-07,/membership,7,114,5.2
2026-05-07,/blog,4,65,5.6
2026-05-08,/,11,275,2.0
2026-05-08,/booking,11,252,2.4
2026-05-08,/about,13,279,2.8
2026-05-08,/contact,11,228,3.2
2026-05-08,/locations/stockholm,11,215,3.6
2026-05-08,/locations/helsinki,10,173,4.0
2026-05-08,/locations/oslo,9,149,4.4
2026-05-08,/pricing,9,143,4.8
2026-05-08,/membership,6,90,5.2
2026-05-08,/blog,5,73,5.6
2026-05-09,/,14,344,2.0
2026-05-09,/booking,11,255,2.4
2026-05-09,/about,10,221,2.8
2026-05-09,/contact,10,211,3.2
2026-05-09,/locations/stockholm,11,220,3.6
2026-05-09,/locations/helsinki,11,201,4.0
2026-05-09,/locations/oslo,9,156,4.4
2026-05-09,/pricing,9,143,4.8
2026-05-09,/membership,6,90,5.2
2026-05-09,/blog,5,78,5.6
2026-05-10,/,12,308,2.0
2026-05-10,/booking,11,245,2.4
2026-05-10,/about,12,259,2.8
2026-05-10,/contact,11,227,3.2
2026-05-10,/locations/stockholm,11,215,3.6
2026-05-10,/locations/helsinki,11,192,4.0
2026-05-10,/locations/oslo,8,138,4.4
2026-05-10,/pricing,7,110,4.8
2026-05-10,/membership,7,113,5.2
2026-05-10,/blog,5,80,5.6
2026-05-11,/,12,288,2.0
2026-05-11,/booking,12,278,2.4
2026-05-11,/about,13,274,2.8
2026-05-11,/contact,10,202,3.2
2026-05-11,/locations/stockholm,9,170,3.6
2026-05-11,/locations/helsinki,10,177,4.0
2026-05-11,/locations/oslo,8,132,4.4
2026-05-11,/pricing,9,142,4.8
2026-05-11,/membership,6,91,5.2
2026-05-11,/blog,5,80,5.6
2026-05-12,/,13,319,2.0
2026-05-12,/booking,11,247,2.4
2026-05-12,/about,10,214,2.8
2026-05-12,/contact,10,207,3.2
2026-05-12,/locations/stockholm,11,202,3.6
2026-05-12,/locations/helsinki,9,155,4.0
2026-05-12,/locations/oslo,10,170,4.4
2026-05-12,/pricing,8,136,4.8
2026-05-12,/membership,6,92,5.2
2026-05-12,/blog,4,66,5.6
2026-05-13,/,10,261,2.0
2026-05-13,/booking,13,301,2.4
2026-05-13,/about,13,279,2.8
2026-05-13,/contact,11,227,3.2
2026-05-13,/locations/stockholm,11,204,3.6
2026-05-13,/locations/helsinki,9,171,4.0
2026-05-13,/locations/oslo,9,163,4.4
2026-05-13,/pricing,8,139,4.8
2026-05-13,/membership,6,94,5.2
2026-05-13,/blog,6,84,5.6
2026-05-14,/,11,277,2.0
2026-05-14,/booking,11,252,2.4
2026-05-14,/about,13,276,2.8
2026-05-14,/contact,11,226,3.2
2026-05-14,/locations/stockholm,9,173,3.6
2026-05-14,/locations/helsinki,8,154,4.0
2026-05-14,/locations/oslo,8,140,4.4
2026-05-14,/pricing,7,113,4.8
2026-05-14,/membership,7,115,5.2
2026-05-14,/blog,5,80,5.6
2026-05-15,/,12,294,2.0
2026-05-15,/booking,13,300,2.4
2026-05-15,/about,11,235,2.8
2026-05-15,/contact,9,193,3.2
2026-05-15,/locations/stockholm,10,192,3.6
2026-05-15,/locations/helsinki,9,168,4.0
2026-05-15,/locations/oslo,8,134,4.4
2026-05-15,/pricing,8,130,4.8
2026-05-15,/membership,6,97,5.2
2026-05-15,/blog,5,70,5.6
2026-05-16,/,12,309,2.0
2026-05-16,/booking,13,293,2.4
2026-05-16,/about,13,287,2.8
2026-05-16,/contact,12,251,3.2
2026-05-16,/locations/stockholm,9,171,3.6
2026-05-16,/locations/helsinki,9,157,4.0
2026-05-16,/locations/oslo,9,152,4.4
2026-05-16,/pricing,8,124,4.8
2026-05-16,/membership,7,111,5.2
2026-05-16,/blog,5,82,5.6
2026-05-17,/,12,303,2.0
2026-05-17,/booking,13,312,2.4
2026-05-17,/about,11,239,2.8
2026-05-17,/contact,12,235,3.2
2026-05-17,/locations/stockholm,11,212,3.6
2026-05-17,/locations/helsinki,10,175,4.0
2026-05-17,/locations/oslo,8,137,4.4
2026-05-17,/pricing,7,112,4.8
2026-05-17,/membership,6,90,5.2
2026-05-17,/blog,5,72,5.6
2026-05-18,/,13,315,2.0
2026-05-18,/booking,11,259,2.4
2026-05-18,/about,13,277,2.8
2026-05-18,/contact,11,231,3.2
2026-05-18,/locations/stockholm,10,197,3.6
2026-05-18,/locations/helsinki,9,166,4.0
2026-05-18,/locations/oslo,8,133,4.4
2026-05-18,/pricing,8,127,4.8
2026-05-18,/membership,6,96,5.2
2026-05-18,/blog,6,85,5.6
2026-05-19,/,13,322,2.0
2026-05-19,/booking,11,245,2.4
2026-05-19,/about,12,254,2.8
2026-05-19,/contact,12,250,3.2
2026-05-19,/locations/stockholm,12,226,3.6
2026-05-19,/locations/helsinki,11,198,4.0
2026-05-19,/locations/oslo,10,164,4.4
2026-05-19,/pricing,7,117,4.8
2026-05-19,/membership,7,104,5.2
2026-05-19,/blog,5,80,5.6
2026-05-20,/,13,330,2.0
2026-05-20,/booking,13,307,2.4
2026-05-20,/about,12,252,2.8
2026-05-20,/contact,10,213,3.2
2026-05-20,/locations/stockholm,11,202,3.6
2026-05-20,/locations/helsinki,11,197,4.0
2026-05-20,/locations/oslo,9,151,4.4
2026-05-20,/pricing,7,112,4.8
2026-05-20,/membership,6,98,5.2
2026-05-20,/blog,5,81,5.6
2026-05-21,/,14,343,2.0
2026-05-21,/booking,12,269,2.4
2026-05-21,/about,13,272,2.8
2026-05-21,/contact,10,210,3.2
2026-05-21,/locations/stockholm,10,192,3.6
2026-05-21,/locations/helsinki,9,164,4.0
2026-05-21,/locations/oslo,9,158,4.4
2026-05-21,/pricing,9,141,4.8
2026-05-21,/membership,7,110,5.2
2026-05-21,/blog,5,77,5.6
2026-05-22,/,12,303,2.0
2026-05-22,/booking,13,304,2.4
2026-05-22,/about,13,283,2.8
2026-05-22,/contact,12,244,3.2
2026-05-22,/locations/stockholm,11,209,3.6
2026-05-22,/locations/helsinki,11,191,4.0
2026-05-22,/locations/oslo,9,149,4.4
2026-05-22,/pricing,7,122,4.8
2026-05-22,/membership,7,114,5.2
2026-05-22,/blog,5,76,5.6
2026-05-23,/,12,307,2.0
2026-05-23,/booking,10,243,2.4
2026-05-23,/about,12,251,2.8
2026-05-23,/contact,11,217,3.2
2026-05-23,/locations/stockholm,10,187,3.6
2026-05-23,/locations/helsinki,11,199,4.0
2026-05-23,/locations/oslo,10,169,4.4
2026-05-23,/pricing,9,143,4.8
2026-05-23,/membership,6,95,5.2
2026-05-23,/blog,5,78,5.6
2026-05-24,/,11,283,2.0
2026-05-24,/booking,12,270,2.4
2026-05-24,/about,11,232,2.8
2026-05-24,/contact,11,231,3.2
2026-05-24,/locations/stockholm,10,187,3.6
2026-05-24,/locations/helsinki,9,164,4.0
2026-05-24,/locations/oslo,8,146,4.4
2026-05-24,/pricing,7,107,4.8
2026-05-24,/membership,7,112,5.2
2026-05-24,/blog,5,69,5.6
2026-05-25,/,12,312,2.0
2026-05-25,/booking,10,239,2.4
2026-05-25,/about,11,241,2.8
2026-05-25,/contact,10,194,3.2
2026-05-25,/locations/stockholm,12,230,3.6
2026-05-25,/locations/helsinki,11,194,4.0
2026-05-25,/locations/oslo,10,166,4.4
2026-05-25,/pricing,7,114,4.8
2026-05-25,/membership,7,102,5.2
2026-05-25,/blog,6,83,5.6
2026-05-26,/,12,289,2.0
2026-05-26,/booking,10,237,2.4
2026-05-26,/about,11,244,2.8
2026-05-26,/contact,12,251,3.2
2026-05-26,/locations/stockholm,9,177,3.6
2026-05-26,/locations/helsinki,8,153,4.0
2026-05-26,/locations/oslo,9,154,4.4
2026-05-26,/pricing,7,115,4.8
2026-05-26,/membership,6,97,5.2
2026-05-26,/blog,5,73,5.6
