data_date,query,clicks,impressions,avg_position,ctr
2026-01-30,northern sauna oslo,10,160,3.0,0.0625
2026-01-30,outdoor sauna booking,11,151,3.5,0.0728
2026-01-30,wood-fired sauna,10,139,4.0,0.0719
2026-01-30,sauna voucher,9,107,4.5,0.0841
2026-01-30,sauna gift card,8,89,5.0,0.0899
2026-01-30,sauna day pass,6,72,5.5,0.0833
2026-01-30,popup sauna,6,66,6.0,0.0909
2026-01-31,sauna near me,9,172,1.5,0.0523
2026-01-31,northern sauna stockholm,11,205,2.0,0.0537
2026-01-31,northern sauna helsinki,10,169,2.5,0.0592
2026-01-31,northern sauna oslo,10,160,3.0,0.0625
2026-01-31,outdoor sauna booking,10,136,3.5,0.0735
2026-01-31,wood-fired sauna,8,106,4.0,0.0755
2026-01-31,sauna voucher,10,120,4.5,0.0833
2026-01-31,sauna gift card,8,94,5.0,0.0851
2026-01-31,sauna day pass,7,78,5.5,0.0897
2026-01-31,popup sauna,7,70,6.0,0.1
2026-02-01,sauna near me,10,191,1.5,0.0524
2026-02-01,northern sauna stockholm,11,193,2.0,0.057
2026-02-01,northern sauna helsinki,11,182,2.5,0.0604
2026-02-01,northern sauna oslo,12,177,3.0,0.0678
2026-02-01,outdoor sauna booking,11,151,3.5,0.0728
2026-02-01,wood-fired sauna,8,107,4.0,0.0748
2026-02-01,sauna voucher,9,114,4.5,0.0789
2026-02-01,sauna gift card,8,98,5.0,0.0816
2026-02-01,sauna day pass,6,71,5.5,0.0845
2026-02-01,popup sauna,7,70,6.0,0.1
2026-02-02,sauna near me,10,192,1.5,0.0521
2026-02-02,northern sauna stockholm,11,192,2.0,0.0573
2026-02-02,northern sauna helsinki,9,158,2.5,0.057
2026-02-02,northern sauna oslo,9,140,3.0,0.0643
2026-02-02,outdoor sauna booking,10,136,3.5,0.0735
2026-02-02,wood-fired sauna,9,114,4.0,0.0789
2026-02-02,sauna voucher,10,126,4.5,0.0794
2026-02-02,sauna gift card,9,101,5.0,0.0891
2026-02-02,sauna day pass,6,69,5.5,0.087
2026-02-02,popup sauna,6,63,6.0,0.0952
2026-02-03,sauna near me,11,225,1.5,0.0489
2026-02-03,northern sauna stockholm,10,190,2.0,0.0526
2026-02-03,northern sauna helsinki,10,169,2.5,0.0592
2026-02-03,northern sauna oslo,10,157,3.0,0.0637
2026-02-03,outdoor sauna booking,9,132,3.5,0.0682
2026-02-03,wood-fired sauna,9,121,4.0,0.0744
2026-02-03,sauna voucher,8,100,4.5,0.08
2026-02-03,sauna gift card,9,101,5.0,0.0891
2026-02-03,sauna day pass,7,74,5.5,0.0946
2026-02-03,popup sauna,6,64,6.0,0.0938
2026-02-04,sauna near me,11,226,1.5,0.0487
2026-02-04,northern sauna stockholm,10,180,2.0,0.0556
2026-02-04,northern sauna helsinki,10,162,2.5,0.0617
2026-02-04,northern sauna oslo,10,151,3.0,0.0662
2026-02-04,outdoor sauna booking,9,129,3.5,0.0698
2026-02-04,wood-fired sauna,10,134,4.0,0.0746
2026-02-04,sauna voucher,9,116,4.5,0.0776
2026-02-04,sauna gift card,7,88,5.0,0.0795
2026-02-04,sauna day pass,7,78,5.5,0.0897
2026-02-04,popup sauna,6,66,6.0,0.0909
2026-02-05,sauna near me,11,222,1.5,0.0495
2026-02-05,northern sauna stockholm,10,176,2.0,0.0568
2026-02-05,northern sauna helsinki,10,174,2.5,0.0575
2026-02-05,northern sauna oslo,11,175,3.0,0.0629
2026-02-05,outdoor sauna booking,9,130,3.5,0.0692
2026-02-05,wood-fired sauna,10,134,4.0,0.0746
2026-02-05,sauna voucher,9,115,4.5,0.0783
2026-02-05,sauna gift card,7,85,5.0,0.0824
2026-02-05,sauna day pass,8,92,5.5,0.087
2026-02-05,popup sauna,7,71,6.0,0.0986
2026-02-06,sauna near me,10,196,1.5,0.051
2026-02-06,northern sauna stockholm,10,188,2.0,0.0532
2026-02-06,northern sauna helsinki,10,163,2.5,0.0613
2026-02-06,northern sauna oslo,9,144,3.0,0.0625
2026-02-06,outdoor sauna booking,11,157,3.5,0.0701
2026-02-06,wood-fired sauna,10,128,4.0,0.0781
2026-02-06,sauna voucher,8,106,4.5,0.0755
2026-02-06,sauna gift card,9,105,5.0,0.0857
2026-02-06,sauna day pass,7,79,5.5,0.0886
2026-02-06,popup sauna,6,59,6.0,0.1017
2026-02-07,sauna near me,9,179,1.5,0.0503
2026-02-07,northern sauna stockholm,11,209,2.0,0.0526
2026-02-07,northern sauna helsinki,10,164,2.5,0.061
2026-02-07,northern sauna oslo,10,150,3.0,0.0667
2026-02-07,outdoor sauna booking,10,142,3.5,0.0704
2026-02-07,wood-fired sauna,10,128,4.0,0.0781
2026-02-07,sauna voucher,9,108,4.5,0.0833
2026-02-07,sauna gift card,9,107,5.0,0.0841
2026-02-07,sauna day pass,7,76,5.5,0.0921
2026-02-07,popup sauna,5,57,6.0,0.0877
2026-02-08,sauna near me,12,230,1.5,0.0522
2026-02-08,northern sauna stockholm,9,169,2.0,0.0533
2026-02-08,northern sauna helsinki,12,193,2.5,0.0622
2026-02-08,northern sauna oslo,11,171,3.0,0.0643
2026-02-08,outdoor sauna booking,11,152,3.5,0.0724
2026-02-08,wood-fired sauna,8,111,4.0,0.0721
2026-02-08,sauna voucher,8,95,4.5,0.0842
2026-02-08,sauna gift card,7,86,5.0,0.0814
2026-02-08,sauna day pass,7,78,5.5,0.0897
2026-02-08,popup sauna,7,71,6.0,0.0986
2026-02-09,sauna near me,10,194,1.5,0.0515
2026-02-09,northern sauna stockholm,9,159,2.0,0.0566
2026-02-09,northern sauna helsinki,9,148,2.5,0.0608
2026-02-09,northern sauna oslo,10,153,3.0,0.0654
2026-02-09,outdoor sauna booking,8,120,3.5,0.0667
2026-02-09,wood-fired sauna,10,135,4.0,0.0741
2026-02-09,sauna voucher,8,102,4.5,0.0784
2026-02-09,sauna gift card,8,95,5.0,0.0842
2026-02-09,sauna day pass,8,87,5.5,0.092
2026-02-09,popup sauna,6,66,6.0,0.0909
2026-02-10,sauna near me,11,223,1.5,0.0493
2026-02-10,northern sauna stockholm,11,204,2.0,0.0539
2026-02-10,northern sauna helsinki,9,153,2.5,0.0588
2026-02-10,northern sauna oslo,9,133,3.0,0.0677
2026-02-10,outdoor sauna booking,11,155,3.5,0.071
2026-02-10,wood-fired sauna,10,131,4.0,0.0763
2026-02-10,sauna voucher,10,124,4.5,0.0806
2026-02-10,sauna gift card,7,83,5.0,0.0843
2026-02-10,sauna day pass,8,92,5.5,0.087
2026-02-10,popup sauna,7,74,6.0,0.0946
2026-02-11,sauna near me,9,186,1.5,0.0484
2026-02-11,northern sauna stockholm,9,161,2.0,0.0559
2026-02-11,northern sauna helsinki,10,163,2.5,0.0613
2026-02-11,northern sauna oslo,10,152,3.0,0.0658
2026-02-11,outdoor sauna booking,9,130,3.5,0.0692
2026-02-11,wood-fired sauna,8,108,4.0,0.0741
2026-02-11,sauna voucher,10,122,4.5,0.082
2026-02-11,sauna gift card,7,87,5.0,0.0805
2026-02-11,sauna day pass,8,89,5.5,0.0899
2026-02-11,popup sauna,6,60,6.0,0.1
2026-02-12,sauna near me,11,221,1.5,0.0498
2026-02-12,northern sauna stockholm,10,173,2.0,0.0578
2026-02-12,northern sauna helsinki,9,150,2.5,0.06
2026-02-12,northern sauna oslo,11,170,3.0,0.0647
2026-02-12,outdoor sauna booking,9,131,3.5,0.0687
2026-02-12,wood-fired sauna,9,118,4.0,0.0763
2026-02-12,sauna voucher,9,107,4.5,0.0841
2026-02-12,sauna gift card,8,98,5.0,0.0816
2026-02-12,sauna day pass,7,83,5.5,0.0843
2026-02-12,popup sauna,5,57,6.0,0.0877
2026-02-13,sauna near me,11,227,1.5,0.0485
2026-02-13,northern sauna stockholm,9,160,2.0,0.0563
2026-02-13,northern sauna helsinki,11,187,2.5,0.0588
2026-02-13,northern sauna oslo,11,165,3.0,0.0667
2026-02-13,outdoor sauna booking,9,131,3.5,0.0687
2026-02-13,wood-fired sauna,10,129,4.0,0.0775
2026-02-13,sauna voucher,9,112,4.5,0.0804
2026-02-13,sauna gift card,8,100,5.0,0.08
2026-02-13,sauna day pass,8,86,5.5,0.093
2026-02-13,popup sauna,6,65,6.0,0.0923
2026-02-14,sauna near me,11,213,1.5,0.0516
2026-02-14,northern sauna stockholm,9,168,2.0,0.0536
2026-02-14,northern sauna helsinki,11,180,2.5,0.0611
2026-02-14,northern sauna oslo,10,152,3.0,0.0658
2026-02-14,outdoor sauna booking,11,159,3.5,0.0692
2026-02-14,wood-fired sauna,10,138,4.0,0.0725
2026-02-14,sauna voucher,8,94,4.5,0.0851
2026-02-14,sauna gift card,9,102,5.0,0.0882
2026-02-14,sauna day pass,7,82,5.5,0.0854
2026-02-14,popup sauna,7,69,6.0,0.1014
2026-02-15,sauna near me,9,185,1.5,0.0486
2026-02-15,northern sauna stockholm,11,202,2.0,0.0545
2026-02-15,northern sauna helsinki,9,152,2.5,0.0592
2026-02-15,northern sauna oslo,11,174,3.0,0.0632
2026-02-15,outdoor sauna booking,10,137,3.5,0.073
2026-02-15,wood-fired sauna,8,110,4.0,0.0727
2026-02-15,sauna voucher,9,117,4.5,0.0769
2026-02-15,sauna gift card,8,92,5.0,0.087
2026-02-15,sauna day pass,7,74,5.5,0.0946
2026-02-15,popup sauna,6,68,6.0,0.0882
2026-02-16,sauna near me,10,190,1.5,0.0526
2026-02-16,northern sauna stockholm,9,169,2.0,0.0533
2026-02-16,northern sauna helsinki,10,175,2.5,0.0571
2026-02-16,northern sauna oslo,10,148,3.0,0.0676
2026-02-16,outdoor sauna booking,8,121,3.5,0.0661
2026-02-16,wood-fired sauna,9,115,4.0,0.0783
2026-02-16,sauna voucher,9,108,4.5,0.0833
2026-02-16,sauna gift card,8,97,5.0,0.0825
2026-02-16,sauna day pass,7,80,5.5,0.0875
2026-02-16,popup sauna,7,73,6.0,0.0959
2026-02-17,sauna near me,10,190,1.5,0.0526
2026-02-17,northern sauna stockholm,11,205,2.0,0.0537
2026-02-17,northern sauna helsinki,10,169,2.5,0.0592
2026-02-17,northern sauna oslo,11,163,3.0,0.0675
2026-02-17,outdoor sauna booking,10,142,3.5,0.0704
2026-02-17,wood-fired sauna,8,110,4.0,0.0727
2026-02-17,sauna voucher,9,107,4.5,0.0841
2026-02-17,sauna gift card,8,100,5.0,0.08
2026-02-17,sauna day pass,7,75,5.5,0.0933
2026-02-17,popup sauna,6,62,6.0,0.0968
2026-02-18,sauna near me,11,212,1.5,0.0519
2026-02-18,northern sauna stockholm,11,198,2.0,0.0556
2026-02-18,northern sauna helsinki,10,172,2.5,0.0581
2026-02-18,northern sauna oslo,11,166,3.0,0.0663
2026-02-18,outdoor sauna booking,11,154,3.5,0.0714
2026-02-18,wood-fired sauna,9,125,4.0,0.072
2026-02-18,sauna voucher,9,116,4.5,0.0776
2026-02-18,sauna gift card,7,81,5.0,0.0864
2026-02-18,sauna day pass,6,69,5.5,0.087
2026-02-18,popup sauna,6,67,6.0,0.0896
2026-02-19,sauna near me,10,208,1.5,0.0481
2026-02-19,northern sauna stockholm,10,174,2.0,0.0575
2026-02-19,northern sauna helsinki,11,176,2.5,0.0625
2026-02-19,northern sauna oslo,9,136,3.0,0.0662
2026-02-19,outdoor sauna booking,11,151,3.5,0.0728
2026-02-19,wood-fired sauna,9,119,4.0,0.0756
2026-02-19,sauna voucher,9,112,4.5,0.0804
2026-02-19,sauna gift card,9,109,5.0,0.0826
2026-02-19,sauna day pass,7,80,5.5,0.0875
2026-02-19,popup sauna,6,66,6.0,0.0909
2026-02-20,sauna near me,9,176,1.5,0.0511
2026-02-20,northern sauna stockholm,9,160,2.0,0.0563
2026-02-20,northern sauna helsinki,12,192,2.5,0.0625
2026-02-20,northern sauna oslo,11,172,3.0,0.064
2026-02-20,outdoor sauna booking,11,153,3.5,0.0719
2026-02-20,wood-fired sauna,11,144,4.0,0.0764
2026-02-20,sauna voucher,8,97,4.5,0.0825
2026-02-20,sauna gift card,9,103,5.0,0.0874
2026-02-20,sauna day pass,6,71,5.5,0.0845
2026-02-20,popup sauna,6,68,6.0,0.0882
2026-02-21,sauna near me,11,213,1.5,0.0516
2026-02-21,northern sauna stockholm,11,196,2.0,0.0561
2026-02-21,northern sauna helsinki,9,158,2.5,0.057
2026-02-21,northern sauna oslo,11,173,3.0,0.0636
2026-02-21,outdoor sauna booking,10,143,3.5,0.0699
2026-02-21,wood-fired sauna,11,141,4.0,0.078
2026-02-21,sauna voucher,9,108,4.5,0.0833
2026-02-21,sauna gift card,8,91,5.0,0.0879
2026-02-21,sauna day pass,8,90,5.5,0.0889
2026-02-21,popup sauna,7,71,6.0,0.0986
2026-02-22,sauna near me,9,175,1.5,0.0514
2026-02-22,northern sauna stockholm,10,182,2.0,0.0549
2026-02-22,northern sauna helsinki,9,148,2.5,0.0608
2026-02-22,northern sauna oslo,11,172,3.0,0.064
2026-02-22,outdoor sauna booking,10,139,3.5,0.0719
2026-02-22,wood-fired sauna,9,116,4.0,0.0776
2026-02-22,sauna voucher,8,96,4.5,0.0833
2026-02-22,sauna gift card,8,89,5.0,0.0899
2026-02-22,sauna day pass,7,77,5.5,0.0909
2026-02-22,popup sauna,7,74,6.0,0.0946
2026-02-23,sauna near me,11,229,1.5,0.048
2026-02-23,northern sauna stockholm,10,183,2.0,0.0546
2026-02-23,northern sauna helsinki,11,191,2.5,0.0576
2026-02-23,northern sauna oslo,11,169,3.0,0.0651
2026-02-23,outdoor sauna booking,11,151,3.5,0.0728
2026-02-23,wood-fired sauna,9,116,4.0,0.0776
2026-02-23,sauna voucher,9,118,4.5,0.0763
2026-02-23,sauna gift card,9,109,5.0,0.0826
2026-02-23,sauna day pass,8,88,5.5,0.0909
2026-02-23,popup sauna,6,66,6.0,0.0909
2026-02-24,sauna near me,8,170,1.5,0.0471
2026-02-24,northern sauna stockholm,10,178,2.0,0.0562
2026-02-24,northern sauna helsinki,11,178,2.5,0.0618
2026-02-24,northern sauna oslo,9,138,3.0,0.0652
2026-02-24,outdoor sauna booking,10,136,3.5,0.0735
2026-02-24,wood-fired sauna,10,133,4.0,0.0752
2026-02-24,sauna voucher,10,123,4.5,0.0813
2026-02-24,sauna gift card,9,101,5.0,0.0891
2026-02-24,sauna day pass,7,83,5.5,0.0843
2026-02-24,popup sauna,6,60,6.0,0.1
2026-02-25,sauna near me,10,210,1.5,0.0476
2026-02-25,northern sauna stockholm,11,204,2.0,0.0539
2026-02-25,northern sauna helsinki,10,167,2.5,0.0599
2026-02-25,northern sauna oslo,11,173,3.0,0.0636
2026-02-25,outdoor sauna booking,9,133,3.5,0.0677
2026-02-25,wood-fired sauna,10,130,4.0,0.0769
2026-02-25,sauna voucher,10,121,4.5,0.0826
2026-02-25,sauna gift card,9,106,5.0,0.0849
2026-02-25,sauna day pass,7,79,5.5,0.0886
2026-02-25,popup sauna,6,64,6.0,0.0938
2026-02-26,sauna near me,11,227,1.5,0.0485
2026-02-26,northern sauna stockholm,10,183,2.0,0.0546
2026-02-26,northern sauna helsinki,9,145,2.5,0.0621
2026-02-26,northern sauna oslo,10,154,3.0,0.0649
2026-02-26,outdoor sauna booking,10,144,3.5,0.0694
2026-02-26,wood-fired sauna,10,134,4.0,0.0746
2026-02-26,sauna voucher,8,96,4.5,0.0833
2026-02-26,sauna gift card,8,97,5.0,0.0825
2026-02-26,sauna day pass,7,83,5.5,0.0843
2026-02-26,popup sauna,7,69,6.0,0.1014
2026-02-27,sauna near me,9,186,1.5,0.0484
2026-02-27,northern sauna stockholm,11,200,2.0,0.055
2026-02-27,northern sauna helsinki,11,185,2.5,0.0595
2026-02-27,northern sauna oslo,9,138,3.0,0.0652
2026-02-27,outdoor sauna booking,11,151,3.5,0.0728
2026-02-27,wood-fired sauna,10,129,4.0,0.0775
2026-02-27,sauna voucher,9,108,4.5,0.0833
2026-02-27,sauna gift card,9,103,5.0,0.0874
2026-02-27,sauna day pass,6,71,5.5,0.0845
2026-02-27,popup sauna,6,62,6.0,0.0968
2026-02-28,sauna near me,11,224,1.5,0.0491
2026-02-28,northern sauna stockholm,9,165,2.0,0.0545
2026-02-28,northern sauna helsinki,12,192,2.5,0.0625
2026-02-28,northern sauna oslo,10,161,3.0,0.0621
2026-02-28,outdoor sauna booking,8,119,3.5,0.0672
2026-02-28,wood-fired sauna,8,112,4.0,0.0714
2026-02-28,sauna voucher,8,95,4.5,0.0842
2026-02-28,sauna gift card,9,103,5.0,0.0874
2026-02-28,sauna day pass,7,74,5.5,0.0946
2026-02-28,popup sauna,6,66,6.0,0.0909
2026-03-01,sauna near me,11,221,1.5,0.0498
2026-03-01,northern sauna stockholm,11,207,2.0,0.0531
2026-03-01,northern sauna helsinki,11,187,2.5,0.0588
2026-03-01,northern sauna oslo,10,155,3.0,0.0645
2026-03-01,outdoor sauna booking,9,125,3.5,0.072
2026-03-01,wood-fired sauna,9,119,4.0,0.0756
2026-03-01,sauna voucher,8,105,4.5,0.0762
2026-03-01,sauna gift card,9,109,5.0,0.0826
2026-03-01,sauna day pass,8,87,5.5,0.092
2026-03-01,popup sauna,6,62,6.0,0.0968
2026-03-02,sauna near me,10,195,1.5,0.0513
2026-03-02,northern sauna stockholm,9,172,2.0,0.0523
2026-03-02,northern sauna helsinki,10,165,2.5,0.0606
2026-03-02,northern sauna oslo,9,135,3.0,0.0667
2026-03-02,outdoor sauna booking,11,154,3.5,0.0714
2026-03-02,wood-fired sauna,9,126,4.0,0.0714
2026-03-02,sauna voucher,9,113,4.5,0.0796
2026-03-02,sauna gift card,7,86,5.0,0.0814
2026-03-02,sauna day pass,7,79,5.5,0.0886
2026-03-02,popup sauna,6,64,6.0,0.0938
2026-03-03,sauna near me,9,176,1.5,0.0511
2026-03-03,northern sauna stockholm,9,159,2.0,0.0566
2026-03-03,northern sauna helsinki,11,176,2.5,0.0625
2026-03-03,northern sauna oslo,10,158,3.0,0.0633
2026-03-03,outdoor sauna booking,10,146,3.5,0.0685
2026-03-03,wood-fired sauna,11,140,4.0,0.0786
2026-03-03,sauna voucher,10,126,4.5,0.0794
2026-03-03,sauna gift card,9,105,5.0,0.0857
2026-03-03,sauna day pass,6,69,5.5,0.087
2026-03-03,popup sauna,6,61,6.0,0.0984
2026-03-04,sauna near me,11,217,1.5,0.0507
2026-03-04,northern sauna stockholm,11,207,2.0,0.0531
2026-03-04,northern sauna helsinki,11,191,2.5,0.0576
2026-03-04,northern sauna oslo,11,163,3.0,0.0675
2026-03-04,outdoor sauna booking,11,155,3.5,0.071
2026-03-04,wood-fired sauna,8,112,4.0,0.0714
2026-03-04,sauna voucher,8,106,4.5,0.0755
2026-03-04,sauna gift card,7,83,5.0,0.0843
2026-03-04,sauna day pass,7,75,5.5,0.0933
2026-03-04,popup sauna,7,70,6.0,0.1
2026-03-05,sauna near me,9,181,1.5,0.0497
2026-03-05,northern sauna stockholm,11,198,2.0,0.0556
2026-03-05,northern sauna helsinki,11,184,2.5,0.0598
2026-03-05,northern sauna oslo,11,173,3.0,0.0636
2026-03-05,outdoor sauna booking,11,160,3.5,0.0688
2026-03-05,wood-fired sauna,10,134,4.0,0.0746
2026-03-05,sauna voucher,9,116,4.5,0.0776
2026-03-05,sauna gift card,9,103,5.0,0.0874
2026-03-05,sauna day pass,7,73,5.5,0.0959
2026-03-05,popup sauna,7,70,6.0,0.1
2026-03-06,sauna near me,11,225,1.5,0.0489
2026-03-06,northern sauna stockholm,10,182,2.0,0.0549
2026-03-06,northern sauna helsinki,9,146,2.5,0.0616
2026-03-06,northern sauna oslo,10,147,3.0,0.068
2026-03-06,outdoor sauna booking,9,123,3.5,0.0732
2026-03-06,wood-fired sauna,10,130,4.0,0.0769
2026-03-06,sauna voucher,10,121,4.5,0.0826
2026-03-06,sauna gift card,7,83,5.0,0.0843
2026-03-06,sauna day pass,7,78,5.5,0.0897
2026-03-06,popup sauna,6,68,6.0,0.0882
2026-03-07,sauna near me,11,224,1.5,0.0491
2026-03-07,northern sauna stockholm,9,169,2.0,0.0533
2026-03-07,northern sauna helsinki,10,171,2.5,0.0585
2026-03-07,northern sauna oslo,9,133,3.0,0.0677
2026-03-07,outdoor sauna booking,9,135,3.5,0.0667
2026-03-07,wood-fired sauna,9,119,4.0,0.0756
2026-03-07,sauna voucher,8,99,4.5,0.0808
2026-03-07,sauna gift card,7,85,5.0,0.0824
2026-03-07,sauna day pass,7,77,5.5,0.0909
2026-03-07,popup sauna,5,56,6.0,0.0893
2026-03-08,sauna near me,11,224,1.5,0.0491
2026-03-08,northern sauna stockholm,12,210,2.0,0.0571
2026-03-08,northern sauna helsinki,11,189,2.5,0.0582
2026-03-08,northern sauna oslo,9,132,3.0,0.0682
2026-03-08,outdoor sauna booking,9,133,3.5,0.0677
2026-03-08,wood-fired sauna,9,123,4.0,0.0732
2026-03-08,sauna voucher,8,104,4.5,0.0769
2026-03-08,sauna gift card,9,104,5.0,0.0865
2026-03-08,sauna day pass,8,84,5.5,0.0952
2026-03-08,popup sauna,6,59,6.0,0.1017
2026-03-09,sauna near me,9,175,1.5,0.0514
2026-03-09,northern sauna stockholm,11,191,2.0,0.0576
2026-03-09,northern sauna helsinki,11,188,2.5,0.0585
2026-03-09,northern sauna oslo,10,161,3.0,0.0621
2026-03-09,outdoor sauna booking,9,129,3.5,0.0698
2026-03-09,wood-fired sauna,10,127,4.0,0.0787
2026-03-09,sauna voucher,9,111,4.5,0.0811
2026-03-09,sauna gift card,9,103,5.0,0.0874
2026-03-09,sauna day pass,7,78,5.5,0.0897
2026-03-09,popup sauna,7,69,6.0,0.1014
2026-03-10,sauna near me,9,186,1.5,0.0484
2026-03-10,northern sauna stockholm,9,159,2.0,0.0566
2026-03-10,northern sauna helsinki,11,184,2.5,0.0598
2026-03-10,northern sauna oslo,12,178,3.0,0.0674
2026-03-10,outdoor sauna booking,11,160,3.5,0.0688
2026-03-10,wood-fired sauna,10,134,4.0,0.0746
2026-03-10,sauna voucher,9,116,4.5,0.0776
2026-03-10,sauna gift card,8,91,5.0,0.0879
2026-03-10,sauna day pass,8,90,5.5,0.0889
2026-03-10,popup sauna,6,65,6.0,0.0923
2026-03-11,sauna near me,11,214,1.5,0.0514
2026-03-11,northern sauna stockholm,10,189,2.0,0.0529
2026-03-11,northern sauna helsinki,11,190,2.5,0.0579
2026-03-11,northern sauna oslo,11,164,3.0,0.0671
2026-03-11,outdoor sauna booking,9,132,3.5,0.0682
2026-03-11,wood-fired sauna,11,141,4.0,0.078
2026-03-11,sauna voucher,8,99,4.5,0.0808
2026-03-11,sauna gift card,7,87,5.0,0.0805
2026-03-11,sauna day pass,7,77,5.5,0.0909
2026-03-11,popup sauna,6,62,6.0,0.0968
2026-03-12,sauna near me,11,219,1.5,0.0502
2026-03-12,northern sauna stockholm,10,182,2.0,0.0549
2026-03-12,northern sauna helsinki,11,189,2.5,0.0582
2026-03-12,northern sauna oslo,10,147,3.0,0.068
2026-03-12,outdoor sauna booking,9,135,3.5,0.0667
2026-03-12,wood-fired sauna,10,135,4.0,0.0741
2026-03-12,sauna voucher,8,102,4.5,0.0784
2026-03-12,sauna gift card,7,84,5.0,0.0833
2026-03-12,sauna day pass,6,71,5.5,0.0845
2026-03-12,popup sauna,6,60,6.0,0.1
2026-03-13,sauna near me,10,206,1.5,0.0485
2026-03-13,northern sauna stockholm,9,160,2.0,0.0563
2026-03-13,northern sauna helsinki,11,178,2.5,0.0618
2026-03-13,northern sauna oslo,11,167,3.0,0.0659
2026-03-13,outdoor sauna booking,11,150,3.5,0.0733
2026-03-13,wood-fired sauna,10,130,4.0,0.0769
2026-03-13,sauna voucher,9,108,4.5,0.0833
2026-03-13,sauna gift card,9,109,5.0,0.0826
2026-03-13,sauna day pass,6,70,5.5,0.0857
2026-03-13,popup sauna,7,70,6.0,0.1
2026-03-14,sauna near me,10,193,1.5,0.0518
2026-03-14,northern sauna stockholm,11,203,2.0,0.0542
2026-03-14,northern sauna helsinki,11,177,2.5,0.0621
2026-03-14,northern sauna oslo,9,138,3.0,0.0652
2026-03-14,outdoor sauna booking,11,154,3.5,0.0714
2026-03-14,wood-fired sauna,8,109,4.0,0.0734
2026-03-14,sauna voucher,10,120,4.5,0.0833
2026-03-14,sauna gift card,8,97,5.0,0.0825
2026-03-14,sauna day pass,6,72,5.5,0.0833
2026-03-14,popup sauna,6,67,6.0,0.0896
2026-03-15,sauna near me,10,203,1.5,0.0493
2026-03-15,northern sauna stockholm,10,175,2.0,0.0571
2026-03-15,northern sauna helsinki,11,186,2.5,0.0591
2026-03-15,northern sauna oslo,9,138,3.0,0.0652
2026-03-15,outdoor sauna booking,9,125,3.5,0.072
2026-03-15,wood-fired sauna,9,115,4.0,0.0783
2026-03-15,sauna voucher,10,122,4.5,0.082
2026-03-15,sauna gift card,7,85,5.0,0.0824
2026-03-15,sauna day pass,8,87,5.5,0.092
2026-03-15,popup sauna,7,70,6.0,0.1
2026-03-16,sauna near me,10,207,1.5,0.0483
2026-03-16,northern sauna stockholm,10,183,2.0,0.0546
2026-03-16,northern sauna helsinki,10,163,2.5,0.0613
2026-03-16,northern sauna oslo,9,142,3.0,0.0634
2026-03-16,outdoor sauna booking,10,148,3.5,0.0676
2026-03-16,wood-fired sauna,9,124,4.0,0.0726
2026-03-16,sauna voucher,8,103,4.5,0.0777
2026-03-16,sauna gift card,8,90,5.0,0.0889
2026-03-16,sauna day pass,6,71,5.5,0.0845
2026-03-16,popup sauna,5,56,6.0,0.0893
2026-03-17,sauna near me,10,196,1.5,0.051
2026-03-17,northern sauna stockholm,12,211,2.0,0.0569
2026-03-17,northern sauna helsinki,12,193,2.5,0.0622
2026-03-17,northern sauna oslo,9,138,3.0,0.0652
2026-03-17,outdoor sauna booking,10,142,3.5,0.0704
2026-03-17,wood-fired sauna,9,119,4.0,0.0756
2026-03-17,sauna voucher,9,115,4.5,0.0783
2026-03-17,sauna gift card,7,82,5.0,0.0854
2026-03-17,sauna day pass,7,81,5.5,0.0864
2026-03-17,popup sauna,6,64,6.0,0.0938
2026-03-18,sauna near me,10,204,1.5,0.049
2026-03-18,northern sauna stockholm,9,166,2.0,0.0542
2026-03-18,northern sauna helsinki,11,176,2.5,0.0625
2026-03-18,northern sauna oslo,9,146,3.0,0.0616
2026-03-18,outdoor sauna booking,10,140,3.5,0.0714
2026-03-18,wood-fired sauna,10,139,4.0,0.0719
2026-03-18,sauna voucher,8,97,4.5,0.0825
2026-03-18,sauna gift card,8,92,5.0,0.087
2026-03-18,sauna day pass,7,81,5.5,0.0864
2026-03-18,popup sauna,6,63,6.0,0.0952
2026-03-19,sauna near me,10,199,1.5,0.0503
2026-03-19,northern sauna stockholm,11,197,2.0,0.0558
2026-03-19,northern sauna helsinki,11,179,2.5,0.0615
2026-03-19,northern sauna oslo,10,154,3.0,0.0649
2026-03-19,outdoor sauna booking,9,130,3.5,0.0692
2026-03-19,wood-fired sauna,9,116,4.0,0.0776
2026-03-19,sauna voucher,10,119,4.5,0.084
2026-03-19,sauna gift card,8,94,5.0,0.0851
2026-03-19,sauna day pass,7,76,5.5,0.0921
2026-03-19,popup sauna,7,69,6.0,0.1014
2026-03-20,sauna near me,10,200,1.5,0.05
2026-03-20,northern sauna stockholm,10,182,2.0,0.0549
2026-03-20,northern sauna helsinki,9,152,2.5,0.0592
2026-03-20,northern sauna oslo,11,174,3.0,0.0632
2026-03-20,outdoor sauna booking,11,154,3.5,0.0714
2026-03-20,wood-fired sauna,10,138,4.0,0.0725
2026-03-20,sauna voucher,8,100,4.5,0.08
2026-03-20,sauna gift card,8,95,5.0,0.0842
2026-03-20,sauna day pass,8,91,5.5,0.0879
2026-03-20,popup sauna,7,73,6.0,0.0959
2026-03-21,sauna near me,9,172,1.5,0.0523
2026-03-21,northern sauna stockholm,9,158,2.0,0.057
